city,lat,lng,iso2,population
East Setauket,40.94149,-73.10594,US,17006
East Tremont,40.84538,-73.89097,US,22886
East Village,40.72927,-73.98736,US,62832
Eastchester,40.95833,-73.80861,US,19554
Eggertsville,42.96339,-78.80392,US,15019
Elmhurst,40.73649,-73.87791,US,113364
Elmira,42.08980,-76.80773,US,28213
Elmont,40.70094,-73.71291,US,33198
Emerson Hill,40.60872,-74.09598,US,15412
Far Rockaway,40.60538,-73.75513,US,39189
Farmingville,40.83121,-73.02955,US,15481
Flatbush,40.65205,-73.95903,US,93361
Flatlands,40.62122,-73.93486,US,63601
Floral Park,40.72371,-73.70485,US,15969
Fordham,40.85927,-73.89847,US,94678
Forest Hills,40.71621,-73.85014,US,67714
Fort Hamilton,40.61872,-74.03320,US,28966
Franklin Square,40.70732,-73.67596,US,29320
Freeport,40.65760,-73.58318,US,43334
Fresh Meadows,40.73482,-73.79347,US,28397
Garden City,40.72677,-73.63430,US,22612
Glen Cove,40.86232,-73.63374,US,27400
Glendale,40.70149,-73.88680,US,34389
Glenville,42.92924,-74.05207,US,29326
Gloversville,43.05285,-74.34375,US,15023
Grand Island,43.03311,-78.96254,US,20813
Graniteville,40.62483,-74.14848,US,15272
Gravesend,40.59760,-73.96514,US,112229
Great Kills,40.55427,-74.15153,US,22000
Greenburgh,41.03287,-73.84291,US,86764
Greenpoint,40.72371,-73.95097,US,34719
Harlem,40.80788,-73.94542,US,116345
Harrison,40.96899,-73.71263,US,28348
Hauppauge,40.82565,-73.20261,US,20882
Hell's Kitchen,40.76496,-73.99090,US,45884
Hempstead,40.70621,-73.61874,US,55547
Henrietta,43.05923,-77.61222,US,42581
Hicksville,40.76843,-73.52513,US,41547
Hillside,40.70788,-73.78680,US,24808
Holbrook,40.81232,-73.07844,US,27195
Hollis,40.71344,-73.76708,US,20269
Holtsville,40.81538,-73.04511,US,19714
Howard Beach,40.65788,-73.83625,US,26148
Huntington,40.86815,-73.42568,US,18046
Huntington Station,40.85343,-73.41151,US,33029
Hunts Point,40.81260,-73.88402,US,27204
Irondequoit,43.21340,-77.57972,US,51692
Islip,40.72982,-73.21039,US,18689
Ithaca,42.44063,-76.49661,US,30788
Jackson Heights,40.75566,-73.88541,US,67067
Jamaica,40.69149,-73.80569,US,216866
Jamestown,42.09700,-79.23533,US,30075
Kenmore,42.96589,-78.87004,US,15160
Kensington,40.64621,-73.97069,US,39120
Kew Gardens,40.71427,-73.83097,US,18983
Kings Bridge,40.87871,-73.90514,US,75132
Kings Park,40.88621,-73.25734,US,17282
Kingston,41.92704,-73.99736,US,23436
Kiryas Joel,41.34204,-74.16792,US,32954
Lackawanna,42.82561,-78.82337,US,17965
Lake Ronkonkoma,40.83510,-73.13122,US,20155
Latham,42.74702,-73.75901,US,20736
Laurelton,40.67019,-73.74659,US,21053
Levittown,40.72593,-73.51429,US,51881
Lindenhurst,40.68677,-73.37345,US,27277
Lockport,43.17061,-78.69031,US,20624
Long Beach,40.58844,-73.65791,US,33550
Long Island City,40.74482,-73.94875,US,25595
Lynbrook,40.65483,-73.67180,US,19558
Mamaroneck,40.94871,-73.73263,US,19375
Manhattan,40.78343,-73.96625,US,1487536
Mariners Harbor,40.63677,-74.15875,US,19905
Maspeth,40.72316,-73.91264,US,48325
Massapequa,40.68066,-73.47429,US,21685
Massapequa Park,40.68038,-73.45512,US,17232
Mastic,40.80204,-72.84094,US,15481
Medford,40.81760,-73.00011,US,24142
Melrose,40.82455,-73.91041,US,22470
Melville,40.79343,-73.41512,US,18985
Merrick,40.66288,-73.55152,US,22097
Middle Village,40.71649,-73.88125,US,29491
Middletown,41.44593,-74.42293,US,27812
Mineola,40.74927,-73.64068,US,19139
Monsey,41.11121,-74.06848,US,18412
Morris Heights,40.84982,-73.91986,US,40982
Morrisania,40.82927,-73.90653,US,23127
Mott Haven,40.80899,-73.92291,US,51450
Mount Vernon,40.91260,-73.83708,US,68628
Nanuet,41.08871,-74.01347,US,17882
New City,41.14760,-73.98931,US,33559
New Rochelle,40.91149,-73.78235,US,79846
New Springville,40.59344,-74.16320,US,20756
New York City,40.71427,-74.00597,US,8804190
Newburgh,41.50343,-74.01042,US,28290
Niagara Falls,43.09450,-79.05671,US,48916
North Amityville,40.69760,-73.42512,US,17862
North Babylon,40.71649,-73.32179,US,17509
North Bay Shore,40.75300,-73.26020,US,18944
North Bellmore,40.69149,-73.53346,US,19941
North Massapequa,40.70093,-73.46207,US,17886
North Tonawanda,43.03867,-78.86420,US,30785
North Valley Stream,40.68510,-73.70180,US,16628
Oceanside,40.63871,-73.64013,US,32109
Ossining,41.16287,-73.86152,US,25441
Oswego,43.45535,-76.51050,US,17787
Ozone Park,40.67677,-73.84375,US,53985
Park Slope,40.67010,-73.98597,US,65047
Parkchester,40.83899,-73.86041,US,65876
Pearl River,41.05899,-74.02181,US,15876
Peekskill,41.29009,-73.92042,US,24043
Plainview,40.77649,-73.46735,US,26217
Plattsburgh,44.69949,-73.45291,US,19806
Port Chester,41.00176,-73.66568,US,29620
Port Richmond,40.63316,-74.13653,US,15470
Port Washington,40.82566,-73.69819,US,15846
Poughkeepsie,41.70037,-73.92097,US,30371
Queens Village,40.72677,-73.74152,US,51919
Queens,40.68149,-73.83652,US,2316841
Queensbury,43.37729,-73.61317,US,27703
Rego Park,40.72649,-73.85264,US,43925
Richmond Hill,40.69983,-73.83125,US,98984
Ridgewood,40.70010,-73.90569,US,69317
Rochester,43.15478,-77.61556,US,209802
Rockville Centre,40.65871,-73.64124,US,24201
Rome,43.21285,-75.45573,US,32573
Ronkonkoma,40.82100,-73.14300,US,19082
Roosevelt,40.67871,-73.58902,US,16258
Rosedale,40.66205,-73.73541,US,25812
Rossville,40.54929,-74.21019,US,18792
Rotterdam,42.78702,-73.97096,US,20652
Rye,40.98065,-73.68374,US,16046
Saratoga Springs,43.08313,-73.78457,US,27765
Sayville,40.73593,-73.08206,US,16853
Scarsdale,41.00510,-73.78458,US,17885
Schenectady,42.81424,-73.93957,US,65305
Seaford,40.66593,-73.48818,US,15294
Selden,40.86649,-73.03566,US,19851
Sheepshead Bay,40.59122,-73.94458,US,122534
Shirley,40.80149,-72.86760,US,27854
Smithtown,40.85593,-73.20067,US,26470
South Ozone Park,40.67010,-73.81902,US,75878
Springfield Gardens,40.66312,-73.76221,US,30515
Spring Valley,41.11315,-74.04375,US,32598
Staten Island,40.56233,-74.13986,US,468730
Sunnyside,40.73982,-73.93542,US,49833
Syosset,40.82621,-73.50207,US,18829
Syracuse,43.04812,-76.14742,US,144142
Terrace Heights,40.72149,-73.76930,US,15421
Throgs Neck,40.82260,-73.81958,US,33683
Tremont,40.84954,-73.90569,US,22870
Troy,42.72841,-73.69179,US,49906
Uniondale,40.70038,-73.59291,US,24759
Unionport,40.82732,-73.85013,US,23895
University Heights,40.86010,-73.90930,US,27935
Upper West Side,40.78705,-73.97542,US,226989
Utica,43.10090,-75.23266,US,61100
Valley Stream,40.66427,-73.70846,US,37962
Van Nest,40.84843,-73.86375,US,23700
Vestal,42.08507,-76.05381,US,28043
Wakefield,40.89788,-73.85236,US,52201
Wantagh,40.68371,-73.51013,US,18871
Washington Heights,40.85010,-73.93541,US,152613
Watertown,43.97478,-75.91076,US,26780
West Albany,42.68313,-73.77845,US,93794
West Babylon,40.71816,-73.35429,US,43213
West Hempstead,40.70482,-73.65013,US,18862
West Islip,40.70621,-73.30623,US,28335
West Seneca,42.85006,-78.79975,US,44711
Westbury,40.75566,-73.58763,US,15379
White Plains,41.03399,-73.76291,US,58459
Whitestone,40.79455,-73.81847,US,36984
Williamsburg,40.71427,-73.95347,US,33000
Wilton,43.18007,-73.74429,US,17361
Woodhaven,40.68927,-73.85791,US,36555
Woodmere,40.63205,-73.71263,US,17121
Woodrow,40.54150,-74.19106,US,21005
Woodside,40.74538,-73.90541,US,41981
Yonkers,40.93040,-73.89789,US,201116
Akron,41.08144,-81.51901,US,197542
Alliance,40.91534,-81.10593,US,22055
Ashland,40.86867,-82.31822,US,20317
Ashtabula,41.86505,-80.78981,US,18371
Aurora,41.31755,-81.34539,US,15838
Austintown,41.10172,-80.76452,US,29677
Avon,41.45171,-82.03542,US,22544
Avon Center,41.45976,-82.01959,US,15724
Avon Lake,41.50532,-82.02820,US,23453
Barberton,41.01283,-81.60512,US,26234
Bay Village,41.48477,-81.92208,US,15402
Berea,41.36616,-81.85430,US,18874
Boardman,41.02423,-80.66285,US,35376
Bowling Green,41.37477,-83.65132,US,31246
Broadview Heights,41.31394,-81.68513,US,19229
Brook Park,41.39838,-81.80458,US,18809
Brunswick,41.23811,-81.84180,US,34689
Canton,40.79895,-81.37845,US,71885
Cleveland,41.49950,-81.69541,US,365379
Collinwood,41.55838,-81.56929,US,34220
Cuyahoga Falls,41.13394,-81.48456,US,49146
Defiance,41.28449,-84.35578,US,16776
Delaware,40.29867,-83.06797,US,37995
Dublin,40.09923,-83.11408,US,45098
East Cleveland,41.53311,-81.57901,US,17344
Eastlake,41.65394,-81.45039,US,18232
Elyria,41.36838,-82.10765,US,53775
Euclid,41.59310,-81.52679,US,47676
Fairview Park,41.44144,-81.86430,US,16407
Findlay,41.04422,-83.64993,US,41149
Fremont,41.35033,-83.12186,US,16297
Gahanna,40.01923,-82.87934,US,34590
Garfield Heights,41.41700,-81.60596,US,28097
Glenville,41.53338,-81.61735,US,23559
Green,40.94589,-81.48317,US,25898
Hilliard,40.03340,-83.15825,US,33649
Hough,41.51200,-81.63652,US,16359
Hudson,41.24006,-81.44067,US,22437
Kent,41.15367,-81.35789,US,29810
Lakewood,41.48199,-81.79819,US,50656
Lima,40.74255,-84.10523,US,37873
Lorain,41.45282,-82.18237,US,63647
Mansfield,40.75839,-82.51545,US,46830
Maple Heights,41.41533,-81.56596,US,22631
Marion,40.58867,-83.12852,US,36363
Marysville,40.23645,-83.36714,US,22817
Massillon,40.79672,-81.52151,US,32252
Mayfield Heights,41.51922,-81.45790,US,18840
Medina,41.13839,-81.86375,US,26339
Mentor,41.66616,-81.33955,US,46901
Middleburg Heights,41.36144,-81.81291,US,15696
Mount Vernon,40.39340,-82.48572,US,16742
New Philadelphia,40.48979,-81.44567,US,17484
Newark,40.05812,-82.40126,US,47986
Niles,41.18284,-80.76536,US,18651
North Canton,40.87589,-81.40234,US,17441
North Olmsted,41.41560,-81.92347,US,32004
North Ridgeville,41.38949,-82.01903,US,32483
North Royalton,41.31366,-81.72457,US,30311
Norwalk,41.24255,-82.61573,US,16827
Oregon,41.64366,-83.48688,US,20102
Painesville,41.72449,-81.24566,US,19776
Parma,41.40477,-81.72291,US,79937
Parma Heights,41.39005,-81.75958,US,20246
Perrysburg,41.55700,-83.62716,US,21423
Piqua,40.14477,-84.24244,US,20790
Rocky River,41.47560,-81.83930,US,20376
Sandusky,41.44894,-82.70796,US,25212
Shaker Heights,41.47394,-81.53707,US,27646
Sidney,40.28422,-84.15550,US,20858
Solon,41.38978,-81.44123,US,23043
South Euclid,41.52311,-81.51846,US,21794
Steubenville,40.36979,-80.63396,US,18219
Stow,41.15950,-81.44039,US,34797
Streetsboro,41.23922,-81.34594,US,16312
Strongsville,41.31450,-81.83569,US,44668
Sylvania,41.71894,-83.71299,US,18965
Tallmadge,41.10145,-81.44178,US,17512
Tiffin,41.11450,-83.17797,US,17687
Toledo,41.66394,-83.55521,US,265638
Troy,40.03950,-84.20328,US,25659
Twinsburg,41.31256,-81.44011,US,18872
Wadsworth,41.02561,-81.72985,US,21860
Warren,41.23756,-80.81842,US,40245
Westerville,40.12617,-82.92907,US,38384
Westlake,41.45532,-81.91792,US,32428
Willoughby,41.63977,-81.40650,US,22631
Wooster,40.80517,-81.93646,US,26749
Youngstown,41.09978,-80.64952,US,64628
Abington,40.12067,-75.11795,US,55310
Allentown,40.60843,-75.49018,US,120207
Allison Park,40.55951,-79.95867,US,21552
Altoona,40.51868,-78.39474,US,45344
Back Mountain,41.33591,-75.99631,US,26973
Baldwin,40.33813,-79.97894,US,19819
Bensalem,40.10455,-74.95128,US,60427
Bethel Park,40.32757,-80.03950,US,32118
Bethlehem,40.62593,-75.37046,US,74892
Bustleton,40.08261,-75.03156,US,32655
Carlisle,40.20148,-77.18887,US,19143
Easton,40.68843,-75.22073,US,26915
Erie,42.12922,-80.08506,US,99475
Fox Chase,40.08122,-75.08017,US,19730
Frankford,40.01384,-75.07859,US,23503
Harrisburg,40.27370,-76.88442,US,50183
Hazleton,40.95842,-75.97465,US,24825
Hermitage,41.23339,-80.44868,US,16028
Holmesburg,40.04150,-75.02795,US,28046
Hunting Park,40.01650,-75.14379,US,17682
Johnstown,40.32674,-78.92197,US,19966
Juniata Park,40.00845,-75.10879,US,17643
King of Prussia,40.08927,-75.39602,US,19936
Lancaster,40.03788,-76.30551,US,59339
Lansdale,40.24150,-75.28379,US,16512
Lawndale,40.05039,-75.09156,US,24134
Lebanon,40.34093,-76.41135,US,25534
Levittown,40.15511,-74.82877,US,52983
Limerick,40.23093,-75.52212,US,18074
Logan,40.02845,-75.15157,US,21926
McKeesport,40.34785,-79.86422,US,19453
Monroeville,40.42118,-79.78810,US,28176
Mount Lebanon,40.35535,-80.04950,US,32730
Murrysville,40.42840,-79.69755,US,20134
New Castle,41.00367,-80.34701,US,22375
Nicetown-Tioga,40.00989,-75.16387,US,17382
Norristown,40.12150,-75.33990,US,34412
Olney,40.04122,-75.12379,US,39154
Oxford Circle,40.05011,-75.07184,US,48856
Parkwood Manor,40.09344,-74.96795,US,16787
Penn Hills,40.50118,-79.83922,US,44610
Phoenixville,40.13038,-75.51491,US,16658
Pittsburgh,40.44062,-79.99589,US,304391
Plum,40.50035,-79.74949,US,27505
Pottstown,40.24537,-75.64963,US,22664
Radnor,40.04622,-75.35991,US,30878
Reading,40.33565,-75.92687,US,87879
Rhawnhurst,40.06178,-75.05573,US,25581
Scranton,41.40916,-75.66490,US,77118
Somerton,40.12344,-75.01489,US,33247
State College,40.79339,-77.86000,US,42161
Tacony,40.03122,-75.04434,US,17846
Upper Saint Clair,40.33590,-80.08339,US,19229
Wayne,40.04400,-75.38769,US,30892
West Mifflin,40.36340,-79.86644,US,20075
West Oak Lane,40.06928,-75.16629,US,38699
Whitehall Township,40.66676,-75.49991,US,24896
Wilkes-Barre,41.24591,-75.88131,US,40780
Wilkinsburg,40.44174,-79.88199,US,15731
Williamsport,41.24119,-77.00108,US,29201
Willow Grove,40.14400,-75.11573,US,15726
Wissinoming,40.02233,-75.06323,US,21445
Barrington,41.74066,-71.30866,US,16669
Bristol,41.67705,-71.26616,US,22795
Central Falls,41.89066,-71.39228,US,19303
Coventry,41.70010,-71.68284,US,35525
Cranston,41.77982,-71.43728,US,81073
Cumberland,41.96677,-71.43284,US,34843
East Providence,41.81371,-71.37005,US,47408
Middletown,41.54566,-71.29144,US,17303
Narragansett,41.45010,-71.44950,US,15868
Newport,41.49010,-71.31283,US,24232
North Kingstown,41.55010,-71.46617,US,28042
North Providence,41.85010,-71.46617,US,33835
Pawtucket,41.87871,-71.38256,US,71591
Portsmouth,41.60232,-71.25033,US,17756
Providence,41.82399,-71.41283,US,190934
Smithfield,41.92204,-71.54951,US,21872
Warwick,41.70010,-71.41617,US,81699
West Warwick,41.69689,-71.52194,US,30146
Westerly,41.37760,-71.82729,US,17936
Woonsocket,42.00288,-71.51478,US,41475
Aberdeen,45.46470,-98.48648,US,28102
Brookings,44.31136,-96.79839,US,23657
Mitchell,43.70943,-98.02980,US,15669
Sioux Falls,43.54369,-96.72796,US,171544
Watertown,44.89941,-97.11507,US,22073
Burlington,44.47588,-73.21207,US,42452
Colchester,44.54394,-73.14791,US,16986
Rutland,43.61062,-72.97261,US,15824
South Burlington,44.46699,-73.17096,US,18791
Appleton,44.26193,-88.41538,US,74139
Ashwaubenon,44.48221,-88.07010,US,17176
Beaver Dam,43.45777,-88.83733,US,16564
Bellevue,44.44416,-87.92010,US,15317
Beloit,42.50835,-89.03178,US,36891
Brookfield,43.06057,-88.10648,US,38025
Caledonia,42.80780,-87.92425,US,24684
Cudahy,42.95974,-87.86147,US,18353
De Pere,44.44888,-88.06038,US,24724
Eau Claire,44.81135,-91.49849,US,67778
Fitchburg,42.96083,-89.46984,US,27996
Fond du Lac,43.77500,-88.43883,US,42933
Franklin,42.88863,-88.03842,US,36222
Germantown,43.22862,-88.11037,US,19993
Green Bay,44.51916,-88.01983,US,105207
Greenfield,42.96140,-88.01259,US,37349
Howard,44.54360,-88.08816,US,19250
Janesville,42.68279,-89.01872,US,64123
Kaukauna,44.27804,-88.27205,US,15854
Kenosha,42.58474,-87.82119,US,99858
La Crosse,43.80136,-91.23958,US,52306
Madison,43.07305,-89.40123,US,280305
Manitowoc,44.08861,-87.65758,US,33010
Marshfield,44.66885,-90.17180,US,18620
Menasha,44.20221,-88.44650,US,17572
Menomonee Falls,43.17890,-88.11731,US,36119
Menomonie,44.87552,-91.91934,US,16305
Mequon,43.21555,-88.03001,US,23132
Middleton,43.09722,-89.50429,US,18979
Milwaukee,43.03890,-87.90647,US,563531
Muskego,42.90585,-88.13898,US,24755
Neenah,44.18582,-88.46261,US,25792
New Berlin,42.97640,-88.10842,US,39825
North La Crosse,43.84635,-91.24819,US,50470
Oak Creek,42.88585,-87.86314,US,35243
Oconomowoc,43.11167,-88.49927,US,16360
Onalaska,43.88441,-91.23514,US,18468
Oshkosh,44.02471,-88.54261,US,66555
Pleasant Prairie,42.55308,-87.93341,US,20726
Racine,42.72613,-87.78285,US,77742
River Falls,44.86136,-92.62381,US,15269
Sheboygan,43.75083,-87.71453,US,48797
South Milwaukee,42.91057,-87.86064,US,21233
Stevens Point,44.52358,-89.57456,US,26604
Sun Prairie,43.18360,-89.21373,US,32365
Superior,46.72077,-92.10408,US,26579
Watertown,43.19472,-88.72899,US,23819
Waukesha,43.01168,-88.23148,US,71970
Wausau,44.95914,-89.63012,US,39094
Wauwatosa,43.04946,-88.00759,US,47614
West Allis,43.01668,-88.00703,US,60620
West Bend,43.42528,-88.18343,US,31695
Weston,44.89080,-89.54762,US,15069
Wisconsin Rapids,44.38358,-89.81735,US,17897
Weirton,40.41896,-80.58952,US,19175
Weirton Heights,40.40840,-80.53924,US,19450
Wheeling,40.06396,-80.72091,US,27648
Ansonia,41.34621,-73.07900,US,18854
Avon,41.80982,-72.83065,US,18932
Bloomfield,41.82649,-72.73009,US,21535
Bridgeport,41.17923,-73.18945,US,147629
Bristol,41.67176,-72.94927,US,60452
Branford,41.27954,-72.81510,US,29438
Cheshire,41.49899,-72.90066,US,29443
Fillmore,34.39916,-118.91815,US,15548
Buckeye,33.37032,-112.58378,US,50876
Bullhead City,35.14778,-114.56830,US,39445
Casa Grande,32.87950,-111.75735,US,51460
Casas Adobes,32.32341,-110.99510,US,66795
Catalina Foothills,32.29785,-110.91870,US,50796
Chandler,33.30616,-111.84125,US,260828
Deer Valley,33.68393,-112.13488,US,165656
Douglas,31.34455,-109.54534,US,16592
Drexel Heights,32.14119,-111.02843,US,27749
El Mirage,33.61309,-112.32460,US,33935
Eloy,32.75590,-111.55484,US,17059
Flagstaff,35.19807,-111.65127,US,70320
Florence,33.03145,-111.38734,US,31110
Flowing Wells,32.29396,-111.00982,US,16419
Fortuna Foothills,32.65783,-114.41189,US,26265
Fountain Hills,33.61171,-111.71736,US,23899
Gilbert,33.35283,-111.78903,US,247542
Glendale,33.53865,-112.18599,US,240126
Goodyear,33.43532,-112.35821,US,79003
Green Valley,31.85425,-110.99370,US,21391
Kingman,35.18944,-114.05301,US,28912
Lake Havasu City,34.48390,-114.32245,US,53553
Marana,32.43674,-111.22538,US,41315
Maricopa,33.05811,-112.04764,US,48602
Maryvale,33.50199,-112.17765,US,208189
Mesa,33.42227,-111.82264,US,471825
Nogales,31.34038,-110.93425,US,20252
Oro Valley,32.39091,-110.96649,US,45303
Payson,34.23087,-111.32514,US,15345
Peoria,33.58060,-112.23738,US,190985
Phoenix,33.44838,-112.07404,US,1650070
Prescott,34.54002,-112.46850,US,41899
Prescott Valley,34.61002,-112.31572,US,42197
Queen Creek,33.24866,-111.63430,US,34614
Rio Rico,31.47148,-110.97648,US,18962
Sahuarita,31.95758,-110.95565,US,25707
San Luis,32.48700,-114.78218,US,31520
Scottsdale,33.50921,-111.89903,US,236839
Sierra Vista,31.55454,-110.30369,US,43355
Somerton,32.59644,-114.70968,US,15048
Sun City,33.59754,-112.27182,US,37499
Sun City West,33.66198,-112.34127,US,24535
Surprise,33.63059,-112.33322,US,143148
Tanque Verde,32.25174,-110.73731,US,16901
Tempe,33.41477,-111.90931,US,175826
Tempe Junction,33.41421,-111.94348,US,158368
Tucson,32.22174,-110.92648,US,542629
Yuma,32.72532,-114.62440,US,95548
Adelanto,34.58277,-117.40922,US,33166
Agoura,34.14306,-118.73787,US,20537
Agoura Hills,34.13639,-118.77453,US,20915
Agua Caliente,38.32408,-122.48804,US,27090
Alameda,37.77099,-122.26087,US,78630
Albany,37.88687,-122.29775,US,19735
Alhambra,34.09529,-118.12701,US,85551
Aliso Viejo,33.56504,-117.72712,US,50195
Altadena,34.18973,-118.13118,US,42777
Alum Rock,37.36605,-121.82718,US,15536
American Canyon,38.17492,-122.26080,US,20554
Anaheim,33.83529,-117.91450,US,350742
Antelope,38.70824,-121.32995,US,45770
Antioch,38.00492,-121.80579,US,110542
Apple Valley,34.50083,-117.18588,US,72174
Arcadia,34.13973,-118.03534,US,58408
Arroyo Grande,35.11859,-120.59073,US,18108
Artesia,33.86585,-118.08312,US,16961
Arvin,35.20913,-118.82843,US,20876
Ashland,37.69465,-122.11385,US,21925
Atascadero,35.48942,-120.67073,US,29819
Atwater Village,34.11640,-118.25646,US,15455
Atwater,37.34772,-120.60908,US,29237
Avocado Heights,34.03612,-117.99118,US,15411
Azusa,34.13362,-117.90756,US,49690
Bakersfield,35.37329,-119.01871,US,373640
